dataset,backbone,episode,baseline,selector,alpha,beta,calibration_nll,target_coverage,selector_threshold,false_pick_rate,pick_precision,pick_recall,revisit_burden,coverage,n_samples,n_pick,n_wait,n_revisit,n_false_pick,n_true_pick
laboro_tomato,vitb16,1,TipAdapter-selective,margin,1.0,10.0,0.912339440648086,0.4,0.20018366475120758,0.24352331606217617,0.7564766839378239,0.3081570996978852,0.7245696400625978,0.27543035993740217,1917,193,335,1389,47,102
laboro_tomato,vitb16,1,TipAdapter-selective,margin,1.0,10.0,0.912339440648086,0.5,0.1586272294092661,0.2767857142857143,0.7232142857142857,0.33534743202416917,0.6541471048513302,0.3458528951486698,1917,224,439,1254,62,111
laboro_tomato,vitb16,1,TipAdapter-selective,margin,1.0,10.0,0.912339440648086,0.6,0.1166979131974416,0.2862903225806452,0.7137096774193548,0.3564954682779456,0.5852895148669797,0.41471048513302033,1917,248,547,1122,71,118
laboro_tomato,vitb16,1,TipAdapter-selective,margin,1.0,10.0,0.912339440648086,0.7,0.08753624546139221,0.326007326007326,0.673992673992674,0.3685800604229607,0.5247782994261867,0.4752217005738133,1917,273,638,1006,89,122
laboro_tomato,vitb16,1,TipAdapter-selective,margin,1.0,10.0,0.912339440648086,0.8,0.05826079353405178,0.33797909407665505,0.662020905923345,0.3716012084592145,0.4767866458007303,0.5232133541992696,1917,287,716,914,97,123
laboro_tomato,vitb16,1,TipAdapter-selective,margin,1.0,10.0,0.912339440648086,0.9,0.030498914927608423,0.34185303514376997,0.65814696485623,0.40483383685800606,0.42618675013041213,0.5738132498695878,1917,313,787,817,107,134
laboro_tomato,vitb16,1,TipAdapter-selective,entropy,1.0,10.0,0.912339440648086,0.4,0.9503716744584239,0.11842105263157894,0.881578947368421,0.27794561933534745,0.7991653625456442,0.2008346374543558,1917,152,233,1532,18,92
laboro_tomato,vitb16,1,TipAdapter-selective,entropy,1.0,10.0,0.912339440648086,0.5,0.9766710442159541,0.14035087719298245,0.8596491228070176,0.30513595166163143,0.7344809598330725,0.2655190401669275,1917,171,338,1408,24,101
laboro_tomato,vitb16,1,TipAdapter-selective,entropy,1.0,10.0,0.912339440648086,0.6,1.0035639982227023,0.15053763440860216,0.8494623655913979,0.32326283987915405,0.665623369848722,0.33437663015127805,1917,186,455,1276,28,107
laboro_tomato,vitb16,1,TipAdapter-selective,entropy,1.0,10.0,0.912339440648086,0.7,1.0285699408297235,0.18867924528301888,0.8113207547169812,0.3474320241691843,0.5941575378195096,0.40584246218049036,1917,212,566,1139,40,115
laboro_tomato,vitb16,1,TipAdapter-selective,entropy,1.0,10.0,0.912339440648086,0.8,1.0496715485274515,0.23140495867768596,0.768595041322314,0.37462235649546827,0.5279081898800209,0.47209181011997914,1917,242,663,1012,56,124
laboro_tomato,vitb16,1,TipAdapter-selective,entropy,1.0,10.0,0.912339440648086,0.9,1.0713345569652324,0.3010752688172043,0.6989247311827957,0.38972809667673713,0.45331246739697445,0.5466875326030256,1917,279,769,869,84,129
laboro_tomato,vitb16,2,TipAdapter-hard,none,1.0,10.0,0.8875423748828016,1.0,,0.25914634146341464,0.7408536585365854,0.49244712990936557,0.2310902451747522,0.7689097548252478,1917,328,1146,443,85,163
laboro_tomato,vitb16,2,TipAdapter-selective,msp,1.0,10.0,0.8875423748828016,0.4,0.6418782349579633,0.021505376344086023,0.978494623655914,0.2084592145015106,0.5998956703182056,0.40010432968179444,1917,93,674,1150,2,69
laboro_tomato,vitb16,2,TipAdapter-selective,msp,1.0,10.0,0.8875423748828016,0.5,0.5756532747664369,0.061224489795918366,0.9387755102040817,0.2930513595166163,0.5007824726134585,0.49921752738654146,1917,147,810,960,9,97
laboro_tomato,vitb16,2,TipAdapter-selective,msp,1.0,10.0,0.8875423748828016,0.6,0.5147869654001254,0.10747663551401869,0.8925233644859814,0.38972809667673713,0.4131455399061033,0.5868544600938967,1917,214,911,792,23,129
laboro_tomato,vitb16,2,TipAdapter-selective,msp,1.0,10.0,0.8875423748828016,0.7,0.46727751958041375,0.17624521072796934,0.8237547892720307,0.4350453172205438,0.3536776212832551,0.6463223787167449,1917,261,978,678,46,144
laboro_tomato,vitb16,2,TipAdapter-selective,msp,1.0,10.0,0.8875423748828016,0.8,0.4367970890510249,0.21602787456445993,0.7839721254355401,0.459214501510574,0.31507563901930097,0.684924360980699,1917,287,1026,604,62,152
laboro_tomato,vitb16,2,TipAdapter-selective,msp,1.0,10.0,0.8875423748828016,0.9,0.40363179664222354,0.22903225806451613,0.7709677419354839,0.48036253776435045,0.2733437663015128,0.7266562336984872,1917,310,1083,524,71,159
laboro_tomato,vitb16,2,TipAdapter-selective,margin,1.0,10.0,0.8875423748828016,0.4,0.4159533492558252,0.015151515151515152,0.9848484848484849,0.15709969788519637,0.5998956703182056,0.40010432968179444,1917,66,701,1150,1,52
laboro_tomato,vitb16,2,TipAdapter-selective,margin,1.0,10.0,0.8875423748828016,0.5,0.3032180039181145,0.03508771929824561,0.9649122807017544,0.24471299093655588,0.5007824726134585,0.49921752738654146,1917,114,843,960,4,81
laboro_tomato,vitb16,2,TipAdapter-selective,margin,1.0,10.0,0.8875423748828016,0.6,0.19738509006989824,0.08139534883720931,0.9186046511627907,0.3474320241691843,0.4162754303599374,0.5837245696400626,1917,172,947,798,14,115
laboro_tomato,vitb16,2,TipAdapter-selective,margin,1.0,10.0,0.8875423748828016,0.7,0.13222505277431312,0.11059907834101383,0.8894009216589862,0.40483383685800606,0.36254564423578506,0.6374543557642149,1917,217,1005,695,24,134
laboro_tomato,vitb16,2,TipAdapter-selective,margin,1.0,10.0,0.8875423748828016,0.8,0.08698218688029563,0.1593625498007968,0.8406374501992032,0.4380664652567976,0.31768388106416273,0.6823161189358373,1917,251,1057,609,40,145
laboro_tomato,vitb16,2,TipAdapter-selective,margin,1.0,10.0,0.8875423748828016,0.9,0.039252205293512865,0.20141342756183744,0.7985865724381626,0.46827794561933533,0.2743870631194575,0.7256129368805425,1917,283,1108,526,57,155
laboro_tomato,vitb16,2,TipAdapter-selective,entropy,1.0,10.0,0.8875423748828016,0.4,0.8715453037010232,0.06521739130434782,0.9347826086956522,0.25075528700906347,0.5998956703182056,0.40010432968179444,1917,138,629,1150,9,83
laboro_tomato,vitb16,2,TipAdapter-selective,entropy,1.0,10.0,0.8875423748828016,0.5,0.9310974136095136,0.09090909090909091,0.9090909090909091,0.35347432024169184,0.5070422535211268,0.49295774647887325,1917,198,747,972,18,117
laboro_tomato,vitb16,2,TipAdapter-selective,entropy,1.0,10.0,0.8875423748828016,0.6,0.9892442634928371,0.1867704280155642,0.8132295719844358,0.41389728096676737,0.42566510172143973,0.5743348982785603,1917,257,844,816,48,137
laboro_tomato,vitb16,2,TipAdapter-selective,entropy,1.0,10.0,0.8875423748828016,0.7,1.0298979562948127,0.21951219512195122,0.7804878048780488,0.4501510574018127,0.3667188315075639,0.6332811684924361,1917,287,927,703,63,149
laboro_tomato,vitb16,2,TipAdapter-selective,entropy,1.0,10.0,0.8875423748828016,0.8,1.0601787280255788,0.23102310231023102,0.768976897689769,0.46827794561933533,0.31507563901930097,0.684924360980699,1917,303,1010,604,70,155
laboro_tomato,vitb16,2,TipAdapter-selective,entropy,1.0,10.0,0.8875423748828016,0.9,1.0818372828884013,0.22756410256410256,0.7724358974358975,0.486404833836858,0.2733437663015128,0.7266562336984872,1917,312,1081,524,71,161
laboro_tomato,vitb16,3,TipAdapter-hard,none,0.5,10.0,0.9939563700467438,1.0,,0.49794238683127573,0.5020576131687242,0.6525679758308157,0.09963484611371935,0.9003651538862807,1917,729,997,191,363,216
laboro_tomato,vitb16,3,TipAdapter-selective,msp,0.5,10.0,0.9939563700467438,0.4,0.5112516776445719,0.2838283828382838,0.7161716171617162,0.42900302114803623,0.5998956703182056,0.40010432968179444,1917,303,464,1150,86,142
laboro_tomato,vitb16,3,TipAdapter-selective,msp,0.5,10.0,0.9939563700467438,0.5,0.4809786786166497,0.3287292817679558,0.6712707182320442,0.4743202416918429,0.4997391757955138,0.5002608242044861,1917,362,597,958,119,157
laboro_tomato,vitb16,3,TipAdapter-selective,msp,0.5,10.0,0.9939563700467438,0.6,0.44173739360459907,0.41964285714285715,0.5803571428571428,0.4984894259818731,0.4016692749087115,0.5983307250912885,1917,448,699,770,188,165
laboro_tomato,vitb16,3,TipAdapter-selective,msp,0.5,10.0,0.9939563700467438,0.7,0.41176081756772326,0.44854368932038835,0.5514563106796116,0.5226586102719033,0.31351069379238394,0.6864893062076161,1917,515,801,601,231,173
laboro_tomato,vitb16,3,TipAdapter-selective,msp,0.5,10.0,0.9939563700467438,0.8,0.38836632265844584,0.46308724832214765,0.5369127516778524,0.5861027190332326,0.23161189358372458,0.7683881064162754,1917,596,877,444,276,194
laboro_tomato,vitb16,3,TipAdapter-selective,msp,0.5,10.0,0.9939563700467438,0.9,0.36650032808939165,0.47806354009077157,0.5219364599092284,0.6193353474320241,0.16536254564423578,0.8346374543557642,1917,661,939,317,316,205
laboro_tomato,vitb16,3,TipAdapter-selective,margin,0.5,10.0,0.9939563700467438,0.4,0.21019345822854674,0.284789644012945,0.7152103559870551,0.4471299093655589,0.5998956703182056,0.40010432968179444,1917,309,458,1150,88,148
laboro_tomato,vitb16,3,TipAdapter-selective,margin,0.5,10.0,0.9939563700467438,0.5,0.16368495138858902,0.33240997229916897,0.6675900277008311,0.48036253776435045,0.5007824726134585,0.49921752738654146,1917,361,596,960,120,159
laboro_tomato,vitb16,3,TipAdapter-selective,margin,0.5,10.0,0.9939563700467438,0.6,0.11652294870214014,0.4126984126984127,0.5873015873015873,0.5045317220543807,0.4047991653625456,0.5952008346374544,1917,441,700,776,182,167
laboro_tomato,vitb16,3,TipAdapter-selective,margin,0.5,10.0,0.9939563700467438,0.7,0.07721815306681395,0.4480769230769231,0.551923076923077,0.5347432024169184,0.3161189358372457,0.6838810641627543,1917,520,791,606,233,177
laboro_tomato,vitb16,3,TipAdapter-selective,margin,0.5,10.0,0.9939563700467438,0.8,0.04694164378268045,0.4664429530201342,0.5335570469798658,0.5830815709969789,0.23369848721961398,0.766301512780386,1917,596,873,448,278,193
laboro_tomato,vitb16,3,TipAdapter-selective,margin,0.5,10.0,0.9939563700467438,0.9,0.022950868857548767,0.48343373493975905,0.516566265060241,0.622356495468278,0.16014606155451225,0.8398539384454877,1917,664,946,307,321,206
laboro_tomato,vitb16,3,TipAdapter-selective,entropy,0.5,10.0,0.9939563700467438,0.4,1.0153825140991253,0.28523489932885904,0.714765100671141,0.4108761329305136,0.5998956703182056,0.40010432968179444,1917,298,469,1150,85,136
laboro_tomato,vitb16,3,TipAdapter-selective,entropy,0.5,10.0,0.9939563700467438,0.5,1.037846092180238,0.3333333333333333,0.6666666666666667,0.46827794561933533,0.4997391757955138,0.5002608242044861,1917,363,596,958,121,155
laboro_tomato,vitb16,3,TipAdapter-selective,entropy,0.5,10.0,0.9939563700467438,0.6,1.061830894720114,0.4036281179138322,0.5963718820861679,0.4954682779456193,0.40271257172665625,0.5972874282733438,1917,441,704,772,178,164
laboro_tomato,vitb16,3,TipAdapter-selective,entropy,0.5,10.0,0.9939563700467438,0.7,1.077844769802411,0.4418604651162791,0.5581395348837209,0.525679758308157,0.31351069379238394,0.6864893062076161,1917,516,800,601,228,174
laboro_tomato,vitb16,3,TipAdapter-selective,entropy,0.5,10.0,0.9939563700467438,0.8,1.088422113662708,0.46755407653910147,0.5324459234608985,0.5770392749244713,0.2310902451747522,0.7689097548252478,1917,601,873,443,281,191
laboro_tomato,vitb16,3,TipAdapter-selective,entropy,0.5,10.0,0.9939563700467438,0.9,1.0945861751583723,0.47706422018348627,0.5229357798165137,0.6193353474320241,0.1705790297339593,0.8294209702660407,1917,654,936,327,312,205
laboro_tomato,vitb16,4,TipAdapter-hard,none,1.0,5.5,0.884098509488446,1.0,,0.11627906976744186,0.8837209302325582,0.06948640483383686,0.38393322900365157,0.6160667709963484,1917,43,1138,736,5,23
laboro_tomato,vitb16,4,TipAdapter-selective,msp,1.0,5.5,0.884098509488446,0.4,0.6562152592957852,0.0,0.0,0.0,0.6687532603025561,0.3312467396974439,1917,0,635,1282,0,0
laboro_tomato,vitb16,4,TipAdapter-selective,msp,1.0,5.5,0.884098509488446,0.5,0.6250473074401818,0.0,0.0,0.0,0.6197183098591549,0.3802816901408451,1917,0,729,1188,0,0
laboro_tomato,vitb16,4,TipAdapter-selective,msp,1.0,5.5,0.884098509488446,0.6,0.5887622017036014,0.0,0.0,0.0,0.5748565466875326,0.4251434533124674,1917,0,815,1102,0,0
laboro_tomato,vitb16,4,TipAdapter-selective,msp,1.0,5.5,0.884098509488446,0.7,0.5471656120078118,0.0,1.0,0.00906344410876133,0.5294731351069379,0.47052686489306206,1917,3,899,1015,0,3
laboro_tomato,vitb16,4,TipAdapter-selective,msp,1.0,5.5,0.884098509488446,0.8,0.5017857631387093,0.0,1.0,0.02416918429003021,0.48513302034428796,0.514866979655712,1917,10,977,930,0,8
laboro_tomato,vitb16,4,TipAdapter-selective,msp,1.0,5.5,0.884098509488446,0.9,0.45211100354605144,0.05,0.95,0.03927492447129909,0.43453312467396976,0.5654668753260302,1917,20,1064,833,1,13
laboro_tomato,vitb16,4,TipAdapter-selective,margin,1.0,5.5,0.884098509488446,0.4,0.43904463886320766,0.0,0.0,0.0,0.6614501825769431,0.3385498174230569,1917,0,649,1268,0,0
laboro_tomato,vitb16,4,TipAdapter-selective,margin,1.0,5.5,0.884098509488446,0.5,0.38432605064768277,0.0,0.0,0.0,0.6160667709963484,0.38393322900365157,1917,0,736,1181,0,0
laboro_tomato,vitb16,4,TipAdapter-selective,margin,1.0,5.5,0.884098509488446,0.6,0.32924769537674176,0.0,0.0,0.0,0.5774647887323944,0.4225352112676056,1917,0,810,1107,0,0
laboro_tomato,vitb16,4,TipAdapter-selective,margin,1.0,5.5,0.884098509488446,0.7,0.26039888940021044,0.0,1.0,0.006042296072507553,0.5372978612415232,0.46270213875847677,1917,2,885,1030,0,2
laboro_tomato,vitb16,4,TipAdapter-selective,margin,1.0,5.5,0.884098509488446,0.8,0.17195650524876166,0.0,1.0,0.027190332326283987,0.48826291079812206,0.511737089201878,1917,12,969,936,0,9
laboro_tomato,vitb16,4,TipAdapter-selective,margin,1.0,5.5,0.884098509488446,0.9,0.08100108638301706,0.08333333333333333,0.9166666666666666,0.04833836858006042,0.44027125717266563,0.5597287428273343,1917,24,1049,844,2,16
laboro_tomato,vitb16,4,TipAdapter-selective,entropy,1.0,5.5,0.884098509488446,0.4,0.8575810874957808,0.0,0.0,0.0,0.6812728221178925,0.31872717788210747,1917,0,611,1306,0,0
laboro_tomato,vitb16,4,TipAdapter-selective,entropy,1.0,5.5,0.884098509488446,0.5,0.8998527280691075,0.0,0.0,0.0,0.6218049034950444,0.37819509650495564,1917,0,725,1192,0,0
laboro_tomato,vitb16,4,TipAdapter-selective,entropy,1.0,5.5,0.884098509488446,0.6,0.9350349501784867,0.0,1.0,0.006042296072507553,0.5717266562336984,0.42827334376630155,1917,2,819,1096,0,2
laboro_tomato,vitb16,4,TipAdapter-selective,entropy,1.0,5.5,0.884098509488446,0.7,0.9718352910757748,0.0,1.0,0.00906344410876133,0.5190401669274909,0.4809598330725091,1917,3,919,995,0,3
laboro_tomato,vitb16,4,TipAdapter-selective,entropy,1.0,5.5,0.884098509488446,0.8,1.0017814849011184,0.0,1.0,0.021148036253776436,0.47052686489306206,0.5294731351069379,1917,9,1006,902,0,7
laboro_tomato,vitb16,4,TipAdapter-selective,entropy,1.0,5.5,0.884098509488446,0.9,1.0374446331108318,0.0,1.0,0.03927492447129909,0.4303599374021909,0.5696400625978091,1917,17,1075,825,0,13
laboro_tomato,vitb16,5,TipAdapter-hard,none,0.5,10.0,0.9363956950241623,1.0,,0.14864864864864866,0.8513513513513513,0.13293051359516617,0.38393322900365157,0.6160667709963484,1917,74,1107,736,11,44
laboro_tomato,vitb16,5,TipAdapter-selective,msp,0.5,10.0,0.9363956950241623,0.4,0.5357708647375213,0.0,0.0,0.0,0.6557120500782473,0.3442879499217527,1917,0,660,1257,0,0
laboro_tomato,vitb16,5,TipAdapter-selective,msp,0.5,10.0,0.9363956950241623,0.5,0.5009200545293042,0.0,0.0,0.0,0.6051121544079291,0.3948878455920709,1917,0,757,1160,0,0
laboro_tomato,vitb16,5,TipAdapter-selective,msp,0.5,10.0,0.9363956950241623,0.6,0.4704859535558632,0.0,1.0,0.0030211480362537764,0.5633802816901409,0.43661971830985913,1917,1,836,1080,0,1
laboro_tomato,vitb16,5,TipAdapter-selective,msp,0.5,10.0,0.9363956950241623,0.7,0.4400273019537623,0.1111111111111111,0.8888888888888888,0.02416918429003021,0.5179968701095462,0.4820031298904538,1917,9,915,993,1,8
laboro_tomato,vitb16,5,TipAdapter-selective,msp,0.5,10.0,0.9363956950241623,0.8,0.4082891883663377,0.043478260869565216,0.9565217391304348,0.05740181268882175,0.47991653625456443,0.5200834637454356,1917,23,974,920,1,19
laboro_tomato,vitb16,5,TipAdapter-selective,msp,0.5,10.0,0.9363956950241623,0.9,0.37953061120850845,0.04878048780487805,0.9512195121951219,0.09063444108761329,0.43557642149191445,0.5644235785080856,1917,41,1041,835,2,30
laboro_tomato,vitb16,5,TipAdapter-selective,margin,0.5,10.0,0.9363956950241623,0.4,0.25320483064106847,0.0,0.0,0.0,0.6139801773604591,0.38601982263954093,1917,0,740,1177,0,0
laboro_tomato,vitb16,5,TipAdapter-selective,margin,0.5,10.0,0.9363956950241623,0.5,0.1978539032899171,0.0,0.0,0.0,0.5691184141888367,0.4308815858111633,1917,0,826,1091,0,0
laboro_tomato,vitb16,5,TipAdapter-selective,margin,0.5,10.0,0.9363956950241623,0.6,0.15773357725597154,0.0,1.0,0.0030211480362537764,0.5393844548774126,0.4606155451225874,1917,1,882,1034,0,1
laboro_tomato,vitb16,5,TipAdapter-selective,margin,0.5,10.0,0.9363956950241623,0.7,0.11842166136725907,0.0,1.0,0.012084592145015106,0.5096504955659885,0.4903495044340115,1917,4,936,977,0,4
laboro_tomato,vitb16,5,TipAdapter-selective,margin,0.5,10.0,0.9363956950241623,0.8,0.07758420416706441,0.0,1.0,0.027190332326283987,0.477829942618675,0.522170057381325,1917,10,991,916,0,9
laboro_tomato,vitb16,5,TipAdapter-selective,margin,0.5,10.0,0.9363956950241623,0.9,0.03892641152372539,0.09375,0.90625,0.0634441087613293,0.43870631194574855,0.5612936880542514,1917,32,1044,841,3,21
laboro_tomato,vitb16,5,TipAdapter-selective,entropy,0.5,10.0,0.9363956950241623,0.4,0.9916885679549863,0.0,0.0,0.0,0.6901408450704225,0.3098591549295775,1917,0,594,1323,0,0
laboro_tomato,vitb16,5,TipAdapter-selective,entropy,0.5,10.0,0.9363956950241623,0.5,1.0210095978198153,0.0,1.0,0.015105740181268883,0.6322378716744914,0.3677621283255086,1917,5,700,1212,0,5
laboro_tomato,vitb16,5,TipAdapter-selective,entropy,0.5,10.0,0.9363956950241623,0.6,1.0477550443870607,0.07692307692307693,0.9230769230769231,0.03323262839879154,0.5790297339593115,0.42097026604068855,1917,13,794,1110,1,11
laboro_tomato,vitb16,5,TipAdapter-selective,entropy,0.5,10.0,0.9363956950241623,0.7,1.0681923135464166,0.058823529411764705,0.9411764705882353,0.045317220543806644,0.5263432446531038,0.4736567553468962,1917,17,891,1009,1,15
laboro_tomato,vitb16,5,TipAdapter-selective,entropy,0.5,10.0,0.9363956950241623,0.8,1.0832399186842478,0.037037037037037035,0.962962962962963,0.0634441087613293,0.4788732394366197,0.5211267605633803,1917,27,972,918,1,21
laboro_tomato,vitb16,5,TipAdapter-selective,entropy,0.5,10.0,0.9363956950241623,0.9,1.0919984315014857,0.06521739130434782,0.9347826086956522,0.09667673716012085,0.43244653103808034,0.5675534689619197,1917,46,1042,829,3,32
laboro_tomato,vitb16,6,TipAdapter-hard,none,2.0,3.0,0.7520448301374653,1.0,,0.2,0.8,0.3685800604229607,0.09285341679707877,0.9071465832029212,1917,205,1534,178,41,122
laboro_tomato,vitb16,6,TipAdapter-selective,msp,2.0,3.0,0.7520448301374653,0.4,0.73975498227653,0.0,0.0,0.0,0.5998956703182056,0.40010432968179444,1917,0,767,1150,0,0
laboro_tomato,vitb16,6,TipAdapter-selective,msp,2.0,3.0,0.7520448301374653,0.5,0.6636876886001075,0.0,0.0,0.0,0.4997391757955138,0.5002608242044861,1917,0,959,958,0,0
laboro_tomato,vitb16,6,TipAdapter-selective,msp,2.0,3.0,0.7520448301374653,0.6,0.5906407999527643,0.0,1.0,0.006042296072507553,0.3995826812728221,0.600417318727178,1917,2,1149,766,0,2
laboro_tomato,vitb16,6,TipAdapter-selective,msp,2.0,3.0,0.7520448301374653,0.7,0.517530492964508,0.0967741935483871,0.9032258064516129,0.0634441087613293,0.30412102243088157,0.6958789775691184,1917,31,1303,583,3,21
laboro_tomato,vitb16,6,TipAdapter-selective,msp,2.0,3.0,0.7520448301374653,0.8,0.4655689960587017,0.11494252873563218,0.8850574712643678,0.1903323262839879,0.22535211267605634,0.7746478873239436,1917,87,1398,432,10,63
laboro_tomato,vitb16,6,TipAdapter-selective,msp,2.0,3.0,0.7520448301374653,0.9,0.42106975093703364,0.11564625850340136,0.8843537414965986,0.3081570996978852,0.1585811163275952,0.8414188836724048,1917,147,1466,304,17,102
laboro_tomato,vitb16,6,TipAdapter-selective,margin,2.0,3.0,0.7520448301374653,0.4,0.5822026628741124,0.0,0.0,0.0,0.5998956703182056,0.40010432968179444,1917,0,767,1150,0,0
